sn_name,snr,redshift,feature_depth,mean_continuum_noise,adaptive_feature_width_A,min_wavelength_A,spectrum_file
2008ar,6.03,0.02610,2.3592e-16,3.9136e-17,136.7,6258.7,sn2008ar-20080229.39-fast_corrected.flm
2003kc,28.67,0.03340,8.3107e-16,2.8989e-17,232.5,6300.0,sn2003kc-20031203.49-fast_corrected.flm
2007fb,29.48,0.01800,1.4063e-15,4.7702e-17,217.6,6225.4,sn2007fb-20070711.41-fast_corrected.flm
1998aq,3.30,0.00390,6.2508e-17,1.8920e-17,163.5,6372.0,sn1998aq-19981214.54-fast_corrected.flm
2006S,19.64,0.03210,3.7763e-16,1.9227e-17,229.3,6326.2,sn2006S-20060203.47-fast_corrected.flm
2007af,84.59,0.00540,1.1368e-14,1.3438e-16,248.4,6150.9,sn2007af-20070309.47-fast_corrected.flm
2004ef,20.87,0.03100,8.5055e-16,4.0747e-17,261.7,6290.1,sn2004ef-20040916.34-fast_corrected.flm
2002bo,5.44,0.00430,4.1164e-16,7.5642e-17,7.5,6174.0,sn2002bo-20020422.18-fast_corrected.flm
2002fk,14.71,0.00750,7.3497e-16,4.9970e-17,222.0,6370.5,sn2002fk-20021212.19-fast_corrected.flm
1998bp,2.82,0.01050,1.5870e-16,5.6320e-17,163.5,6241.5,sn1998bp-19980531.40-fast_corrected.flm
2001cp,20.63,0.02240,1.4914e-15,7.2287e-17,228.0,6271.5,sn2001cp-20010624.40-fast_corrected.flm
2000fa,1.77,0.02130,4.1356e-14,2.3363e-14,151.0,6115.0,sn2000fa-20001203.44-mmt_corrected.flm
2003kf,29.11,0.00740,1.8372e-15,6.3107e-17,162.0,6178.5,sn2003kf-20031225.38-fast_corrected.flm
2007af,12.69,0.00540,5.8715e-16,4.6260e-17,76.4,6219.0,sn2007af-20070416.35-fast_corrected.flm
2007F,13.30,0.02360,3.6021e-15,2.7083e-16,217.6,6261.1,sn2007F-20070115.53-fast_corrected.flm
2003W,30.81,0.02010,2.3218e-16,7.5361e-18,240.0,6040.0,sn2003W-20030129.35-mmt_corrected.flm
2000fa,11.72,0.02130,4.1810e-16,3.5678e-17,166.5,6243.0,sn2000fa-20001225.42-fast_corrected.flm
2003W,7.19,0.02010,3.2302e-16,4.4909e-17,216.0,6075.0,sn2003W-20030201.35-fast_corrected.flm
1998dm,38.69,0.00650,2.6939e-15,6.9620e-17,213.0,6186.0,sn1998dm-19980911.33-fast_corrected.flm
2002cr,26.24,0.00940,2.3880e-15,9.0996e-17,267.0,6163.5,sn2002cr-20020503.29-fast_corrected.flm
1999cl,103.63,0.00780,1.2552e-14,1.2112e-16,271.5,6149.5,sn1999cl-19990614.18-fast_corrected.flm
2007le,23.47,0.00680,4.9725e-13,2.1190e-14,245.5,6413.5,sn2007le-20080112.08-fast_corrected.flm
2002de,5.09,0.02800,3.6375e-16,7.1401e-17,4.5,6306.0,sn2002de-20020706.18-fast_corrected.flm
1999cl,66.27,0.00780,8.8421e-15,1.3342e-16,282.0,6100.5,sn1999cl-19990605.19-fast_corrected.flm
2007F,5.96,0.02360,6.4769e-15,1.0869e-15,220.5,6290.0,sn2007F-20070114.49-fast_corrected.flm
1994ae,131.00,0.00430,1.7298e-14,1.3205e-16,244.0,6153.3,sn1994ae-19941201.50-fast_corrected.flm
2007fb,12.29,0.01800,7.3126e-16,5.9509e-17,186.7,6244.9,sn2007fb-20070720.46-fast_corrected.flm
2007le,20.24,0.00680,1.2667e-12,6.2597e-14,163.2,6165.2,sn2007le-20071112.20-fast_corrected.flm
2008bf,4.75,0.02460,6.8458e-17,1.4415e-17,2.9,6270.5,sn2008bf-20080511.20-fast_corrected.flm
2006lf,17.18,0.01320,1.3433e-15,7.8185e-17,211.7,6202.4,sn2006lf-20061112.37-fast_corrected.flm
2005na,18.32,0.02630,5.2682e-16,2.8762e-17,242.5,6300.6,sn2005na-20060107.32-fast_corrected.flm
2008Z,30.77,0.02100,1.6815e-16,5.4640e-18,221.2,6421.6,sn2008Z-20080401.17-mmt_corrected.flm
2007bm,35.67,0.00620,1.5770e-15,4.4211e-17,179.3,6193.7,sn2007bm-20070520.17-fast_corrected.flm
2001gc,6.27,0.01930,2.0317e-16,3.2424e-17,169.5,6154.5,sn2001gc-20011122.26-fast_corrected.flm
2006ot,7.45,0.05290,2.0123e-16,2.7000e-17,186.7,6345.1,sn2006ot-20061124.23-fast_corrected.flm
2002de,3.83,0.02800,2.6486e-16,6.9155e-17,45.0,6291.0,sn2002de-20020614.19-fast_corrected.flm
2002cs,12.71,0.01580,3.8946e-16,3.0637e-17,202.5,6136.5,sn2002cs-20020519.39-fast_corrected.flm
1995D,61.56,0.00670,6.9212e-15,1.1242e-16,249.9,6190.1,sn1995D-19950228.26-fast_corrected.flm
2001ep,47.73,0.01300,2.3894e-15,5.0063e-17,225.0,6222.0,sn2001ep-20011021.43-fast_corrected.flm
1998co,26.52,0.01820,3.7766e-15,1.4243e-16,234.0,6232.5,sn1998co-19980627.46-fast_corrected.flm
1998bp,10.30,0.01050,1.3512e-15,1.3119e-16,238.5,6211.5,sn1998bp-19980516.44-fast_corrected.flm
1994D,15.68,0.00290,1.6656e-15,1.0620e-16,236.7,6329.5,sn1994D-19940516.18-fast_corrected.flm
1998V,9.06,0.01740,2.0352e-16,2.2464e-17,192.0,6399.0,sn1998V-19980502.49-fast_corrected.flm
2001G,23.25,0.01680,9.9724e-16,4.2899e-17,190.5,6235.5,sn2001G-20010201.39-fast_corrected.flm
2001fh,7.64,0.01230,2.7217e-16,3.5642e-17,184.5,6201.0,sn2001fh-20011109.10-fast_corrected.flm
2002bf,20.03,0.02440,8.7485e-16,4.3669e-17,252.0,6192.0,sn2002bf-20020306.22-fast_corrected.flm
2006H,3.45,0.01400,8.4927e-17,2.4604e-17,25.0,6302.1,sn2006H-20060201.11-fast_corrected.flm
2005ke,11.35,0.00450,4.3181e-16,3.8046e-17,194.0,6229.2,sn2005ke-20051223.21-fast_corrected.flm
2004dt,13.05,0.01940,2.1363e-15,1.6374e-16,180.8,6288.2,sn2004dt-20040915.45-fast_corrected.flm
2002fb,8.42,0.01560,8.6097e-16,1.0228e-16,256.0,6378.0,sn2002fb-20021104.41-mmt_corrected.flm
2002dl,11.62,0.01630,4.6596e-16,4.0115e-17,199.5,6262.5,sn2002dl-20020707.43-fast_corrected.flm
2001da,27.15,0.01720,1.0497e-15,3.8660e-17,234.0,6222.0,sn2001da-20010724.45-fast_corrected.flm
1994D,9.93,0.00290,1.3436e-15,1.3537e-16,2.9,6174.7,sn1994D-19940430.32-fast_corrected.flm
2002es,2.08,0.01800,7.4608e-17,3.5928e-17,19.5,6213.0,sn2002es-20020928.43-fast_corrected.flm
2003W,2.77,0.02010,1.2630e-16,4.5548e-17,12.0,6169.5,sn2003W-20030207.40-fast_corrected.flm
2000ce,4.30,0.01630,2.6328e-15,6.1158e-16,81.0,6231.0,sn2000ce-20000525.15-fast_corrected.flm
1997cn,6.35,0.01680,1.6282e-16,2.5648e-17,105.8,6275.4,sn1997cn-19970601.35-fast_corrected.flm
2007S,35.65,0.01390,2.7184e-15,7.6258e-17,233.7,6236.2,sn2007S-20070221.32-fast_corrected.flm
2001gc,14.20,0.01930,4.5333e-16,3.1932e-17,205.5,6211.5,sn2001gc-20011214.46-fast_corrected.flm
2005am,14.57,0.00840,6.5810e-15,4.5156e-16,208.7,6179.5,sn2005am-20050321.20-fast_corrected.flm
2003it,32.53,0.02510,7.2536e-16,2.2301e-17,238.5,6262.5,sn2003it-20031021.31-fast_corrected.flm
2003du,23.85,0.00640,2.0882e-14,8.7565e-16,229.5,6150.0,sn2003du-20030427.24-fast_corrected.flm
2004gs,2.98,0.02660,5.8243e-17,1.9535e-17,20.6,6305.9,sn2004gs-20050106.40-fast_corrected.flm
1995E,29.30,0.01200,3.8395e-15,1.3102e-16,233.7,6191.5,sn1995E-19950228.23-fast_corrected.flm
1996Z,49.38,0.00740,6.4589e-15,1.3080e-16,266.1,6160.8,sn1996Z-19960518.18-fast_corrected.flm
2003kf,9.81,0.00740,4.8277e-16,4.9193e-17,180.0,6199.5,sn2003kf-20031223.40-fast_corrected.flm
2005am,3.52,0.00840,9.5371e-17,2.7061e-17,10.3,6333.9,sn2005am-20050509.14-fast_corrected.flm
2003kf,40.11,0.00740,3.2795e-15,8.1771e-17,196.5,6183.0,sn2003kf-20031222.39-fast_corrected.flm
2007kk,16.28,0.04100,2.0855e-16,1.2812e-17,247.0,6324.9,sn2007kk-20071008.41-fast_corrected.flm
1999aa,19.21,0.01440,1.0666e-15,5.5520e-17,228.0,6217.0,sn1999aa-19990219.28-fast_corrected.flm
2007ax,8.51,0.00710,4.0868e-15,4.8012e-16,129.4,6260.6,sn2007ax-20070418.19-fast_corrected.flm
1996Z,5.62,0.00740,7.5559e-16,1.3450e-16,185.2,6159.3,sn1996Z-19960528.16-fast_corrected.flm
2001da,23.20,0.01720,1.6494e-15,7.1088e-17,256.5,6211.5,sn2001da-20010714.46-fast_corrected.flm
1999gh,3.85,0.00770,9.1783e-17,2.3867e-17,52.5,6234.0,sn1999gh-20000110.42-fast_corrected.flm
2007cq,13.33,0.02620,3.2178e-16,2.4138e-17,205.8,6285.2,sn2007cq-20070624.45-fast_corrected.flm
1998bu,51.59,0.00290,1.8918e-14,3.6669e-16,171.0,6300.0,sn1998bu-19980628.16-fast_corrected.flm
2007bd,2.11,0.03100,3.7598e-17,1.7832e-17,26.5,6269.0,sn2007bd-20070407.18-fast_corrected.flm
2003ic,6.14,0.05530,1.3718e-16,2.2345e-17,139.5,6438.0,sn2003ic-20030927.38-fast_corrected.flm
2005M,5.51,0.02200,1.0054e-16,1.8259e-17,17.6,6430.9,sn2005M-20050317.25-fast_corrected.flm
2002bf,12.47,0.02440,5.5959e-16,4.4878e-17,244.5,6240.0,sn2002bf-20020317.33-fast_corrected.flm
1996ai,17.80,0.00290,9.0878e-15,5.1064e-16,214.6,6146.1,sn1996ai-19960623.27-fast_corrected.flm
2007kk,17.61,0.04100,1.9665e-16,1.1169e-17,235.2,6359.6,sn2007kk-20071012.49-fast_corrected.flm
2004as,9.53,0.03100,1.8228e-15,1.9124e-16,259.5,6273.0,sn2004as-20040320.38-fast_corrected.flm
1999gh,27.14,0.00770,2.1655e-15,7.9776e-17,250.5,6162.0,sn1999gh-19991212.50-fast_corrected.flm
2008bf,9.88,0.02460,2.0191e-16,2.0440e-17,133.8,6270.0,sn2008bf-20080412.30-fast_corrected.flm
1998aq,6.63,0.00390,1.7201e-16,2.5928e-17,85.5,6046.5,sn1998aq-19981224.54-fast_corrected.flm
1997bq,23.11,0.00930,1.1104e-15,4.8043e-17,251.4,6090.2,sn1997bq-19970413.22-fast_corrected.flm
2001ep,47.67,0.01300,2.2882e-15,4.8001e-17,246.0,6223.5,sn2001ep-20011020.44-fast_corrected.flm
2005am,60.14,0.00840,1.3760e-14,2.2879e-16,242.6,6165.4,sn2005am-20050311.23-fast_corrected.flm
2003fa,2.64,0.04040,5.0200e-17,1.9048e-17,12.0,6655.5,sn2003fa-20030731.21-fast_corrected.flm
1999ac,14.63,0.00950,6.6885e-16,4.5723e-17,261.0,6343.5,sn1999ac-19990415.45-fast_corrected.flm
2003ic,5.15,0.05530,9.7113e-17,1.8863e-17,33.0,6469.5,sn2003ic-20031002.25-fast_corrected.flm
2006gr,10.68,0.03460,1.4722e-16,1.3788e-17,210.2,6326.3,sn2006gr-20060930.30-fast_corrected.flm
2003gn,7.39,0.03460,2.6767e-16,3.6205e-17,211.5,6294.0,sn2003gn-20030729.37-fast_corrected.flm
2004ef,1.74,0.03100,5.2219e-17,2.9941e-17,4.4,6295.6,sn2004ef-20041020.15-fast_corrected.flm
2002cd,17.32,0.01040,8.1199e-16,4.6878e-17,246.0,6109.5,sn2002cd-20020414.49-fast_corrected.flm
1994M,-6.91,0.02320,-2.8199e-16,4.0819e-17,0.0,6144.2,sn1994M-19940612.22-mmt_corrected.flm
1999dq,17.47,0.01410,5.8010e-16,3.3207e-17,217.5,6210.0,sn1999dq-19990907.48-fast_corrected.flm
1996X,5.87,0.00680,1.9819e-15,3.3764e-16,76.4,6176.9,sn1996X-19960516.24-fast_corrected.flm
1995E,18.18,0.01200,2.1911e-15,1.2051e-16,238.1,6206.2,sn1995E-19950303.16-fast_corrected.flm
2007bd,29.64,0.03100,4.8338e-16,1.6310e-17,247.0,6299.9,sn2007bd-20070415.20-fast_corrected.flm
2002fk,65.62,0.00750,6.7758e-15,1.0326e-16,220.5,6190.5,sn2002fk-20021008.40-fast_corrected.flm
2002cd,12.15,0.01040,4.6729e-16,3.8446e-17,196.5,6097.5,sn2002cd-20020413.48-fast_corrected.flm
1994T,2.39,0.03460,7.9291e-17,3.3184e-17,61.7,6325.5,sn1994T-19940616.23-fast_corrected.flm
2007af,32.82,0.00540,1.0424e-15,3.1764e-17,217.6,6369.4,sn2007af-20070512.29-fast_corrected.flm
1999aa,24.88,0.01440,1.2864e-15,5.1699e-17,244.5,6234.0,sn1999aa-19990223.25-fast_corrected.flm
2001en,45.27,0.01640,2.4112e-15,5.3262e-17,255.0,6183.0,sn2001en-20011011.39-fast_corrected.flm
1999gd,1.99,0.01830,9.1663e-17,4.6022e-17,91.5,6295.5,sn1999gd-20000102.39-fast_corrected.flm
1998dm,29.67,0.00650,1.9131e-15,6.4480e-17,180.0,6174.0,sn1998dm-19980916.41-fast_corrected.flm
2008Z,3.37,0.02100,5.3227e-17,1.5801e-17,4.4,6405.2,sn2008Z-20080510.15-fast_corrected.flm
2007af,66.77,0.00540,3.0265e-15,4.5329e-17,220.5,6169.1,sn2007af-20070319.42-fast_corrected.flm
2005am,29.67,0.00840,8.0808e-15,2.7236e-16,210.2,6151.6,sn2005am-20050316.22-fast_corrected.flm
2006bt,17.34,0.03220,5.7699e-16,3.3275e-17,224.9,6301.5,sn2006bt-20060505.27-fast_corrected.flm
2001eh,6.65,0.03710,1.5514e-16,2.3323e-17,208.5,6367.5,sn2001eh-20010912.44-fast_corrected.flm
2005cf,71.00,0.00650,7.7023e-15,1.0849e-16,213.2,6180.1,sn2005cf-20050617.23-fast_corrected.flm
1998aq,84.17,0.00390,1.6742e-14,1.9891e-16,258.0,6156.0,sn1998aq-19980427.29-fast_corrected.flm
2007af,110.90,0.00540,1.0558e-14,9.5196e-17,236.7,6166.2,sn2007af-20070315.39-fast_corrected.flm
2003Y,7.16,0.01690,2.4091e-16,3.3634e-17,129.0,6220.5,sn2003Y-20030203.31-fast_corrected.flm
1997dt,19.61,0.00730,1.2948e-15,6.6014e-17,249.0,6120.0,sn1997dt-19971123.19-fast_corrected.flm
1998co,4.18,0.01820,2.7838e-16,6.6553e-17,22.5,6277.5,sn1998co-19980722.40-fast_corrected.flm
2006X,10.24,0.00520,1.2404e-15,1.2109e-16,224.9,6138.9,sn2006X-20060325.46-fast_corrected.flm
2001ay,13.02,0.03020,3.4289e-16,2.6342e-17,246.0,6279.0,sn2001ay-20010502.30-fast_corrected.flm
2001ay,21.42,0.03020,2.1364e-15,9.9746e-17,253.5,6262.5,sn2001ay-20010426.34-fast_corrected.flm
2006gt,13.34,0.04480,1.2638e-16,9.4728e-18,194.0,6427.8,sn2006gt-20060927.37-fast_corrected.flm
2007le,21.62,0.00680,5.4281e-13,2.5109e-14,213.1,6399.3,sn2007le-20071213.21-fast_corrected.flm
2004as,1.81,0.03100,4.3853e-17,2.4272e-17,4.5,6342.0,sn2004as-20040422.33-fast_corrected.flm
2002fk,74.79,0.00750,8.0314e-15,1.0739e-16,270.0,6193.5,sn2002fk-20021005.42-fast_corrected.flm
1997bq,28.74,0.00930,1.4126e-15,4.9147e-17,245.5,6029.9,sn1997bq-19970410.16-fast_corrected.flm
2007bd,19.17,0.03100,2.7052e-16,1.4114e-17,241.1,6275.8,sn2007bd-20070418.22-fast_corrected.flm
2007F,22.97,0.02360,3.5850e-14,1.5607e-15,242.6,6269.5,sn2007F-20070121.55-fast_corrected.flm
1998bu,9.82,0.00290,2.5565e-16,2.6033e-17,207.0,6346.5,sn1998bu-19981125.54-fast_corrected.flm
2007kk,18.32,0.04100,2.0856e-16,1.1383e-17,223.4,6362.6,sn2007kk-20071010.39-fast_corrected.flm
2004as,18.70,0.03100,4.4845e-16,2.3976e-17,231.0,6300.0,sn2004as-20040318.36-fast_corrected.flm
1997do,3.80,0.01010,1.6838e-16,4.4298e-17,117.0,6181.5,sn1997do-19971204.33-fast_corrected.flm
2006le,8.53,0.01740,5.0261e-16,5.8905e-17,189.6,6443.9,sn2006le-20061226.28-fast_corrected.flm
2007S,5.45,0.01390,2.1998e-16,4.0383e-17,82.3,6153.8,sn2007S-20070419.30-fast_corrected.flm
2001eh,4.02,0.03710,1.2968e-16,3.2222e-17,19.5,6355.5,sn2001eh-20011019.39-fast_corrected.flm
2007F,12.19,0.02360,2.0707e-15,1.6989e-16,119.1,6286.1,sn2007F-20070210.39-fast_corrected.flm
2006le,5.03,0.01740,1.3022e-15,2.5885e-16,151.4,6413.1,sn2006le-20061227.32-fast_corrected.flm
2002jy,22.23,0.01960,8.3368e-13,3.7508e-14,217.5,6264.0,sn2002jy-20021229.08-fast_corrected.flm
2005am,7.66,0.00840,6.5267e-16,8.5161e-17,76.4,6183.9,sn2005am-20050402.19-fast_corrected.flm
2003it,42.73,0.02510,1.0357e-15,2.4240e-17,234.0,6270.0,sn2003it-20031025.24-fast_corrected.flm
2006le,25.91,0.01740,3.6463e-15,1.4071e-16,229.3,6234.7,sn2006le-20061117.44-fast_corrected.flm
2002cs,20.48,0.01580,1.0390e-15,5.0740e-17,228.0,6084.0,sn2002cs-20020507.39-fast_corrected.flm
2002G,3.59,0.03380,6.6161e-16,1.8414e-16,12.0,6351.0,sn2002G-20020122.52-fast_corrected.flm
2001ep,47.08,0.01300,2.3637e-15,5.0202e-17,243.0,6204.0,sn2001ep-20011015.45-fast_corrected.flm
2001N,26.95,0.02100,7.7414e-16,2.8727e-17,256.5,6237.0,sn2001N-20010131.40-fast_corrected.flm
2000cf,3.60,0.03640,4.7269e-16,1.3146e-16,54.0,6384.0,sn2000cf-20000523.31-fast_corrected.flm
2001V,10.71,0.01510,3.0214e-16,2.8203e-17,4.5,6216.0,sn2001V-20010402.19-fast_corrected.flm
2006N,31.54,0.01430,1.8081e-15,5.7329e-17,239.6,6229.1,sn2006N-20060201.21-fast_corrected.flm
1998aq,10.06,0.00390,5.6587e-16,5.6256e-17,3.0,6159.0,sn1998aq-19980531.20-fast_corrected.flm
2006gr,3.33,0.03460,2.7959e-17,8.3866e-18,155.8,6159.3,sn2006gr-20060923.22-fast_corrected.flm
1998dh,39.63,0.00870,6.9235e-15,1.7469e-16,256.5,6120.0,sn1998dh-19980726.44-fast_corrected.flm
2002bo,65.54,0.00430,7.3691e-15,1.1244e-16,274.5,6096.0,sn2002bo-20020321.24-fast_corrected.flm
2007ax,5.19,0.00710,4.1960e-15,8.0795e-16,22.1,6230.4,sn2007ax-20070414.21-fast_corrected.flm
2005bo,3.79,0.01370,8.8847e-17,2.3460e-17,160.2,6217.7,sn2005bo-20050510.29-fast_corrected.flm
1996bl,5.62,0.03600,1.4418e-16,2.5641e-17,142.6,6332.8,sn1996bl-19961103.25-fast_corrected.flm
2001en,37.64,0.01640,2.7613e-15,7.3367e-17,267.0,6204.0,sn2001en-20011015.31-fast_corrected.flm
1998bu,18.82,0.00290,6.9334e-15,3.6846e-16,46.5,6171.0,sn1998bu-19980617.14-fast_corrected.flm
2001V,6.10,0.01510,1.7675e-16,2.8967e-17,231.0,6169.5,sn2001V-20010221.39-fast_corrected.flm
1998dh,47.80,0.00870,6.2265e-15,1.3025e-16,261.0,6156.0,sn1998dh-19980730.44-fast_corrected.flm
1998co,1.53,0.01820,1.3408e-16,8.7361e-17,15.0,6394.5,sn1998co-19980730.45-fast_corrected.flm
2001ck,5.27,0.03470,5.2466e-16,9.9501e-17,208.5,6376.5,sn2001ck-20010627.22-fast_corrected.flm
2004at,34.38,0.02230,2.0843e-15,6.0622e-17,252.0,6271.5,sn2004at-20040323.24-fast_corrected.flm
1999ek,10.34,0.01750,2.2769e-16,2.2030e-17,195.0,6261.0,sn1999ek-19991109.42-fast_corrected.flm
2003iv,11.20,0.03430,2.5266e-16,2.2566e-17,189.0,6304.5,sn2003iv-20031019.38-fast_corrected.flm
1999ac,29.94,0.00950,2.5050e-15,8.3657e-17,264.0,6169.5,sn1999ac-19990309.53-fast_corrected.flm
2005am,53.79,0.00840,1.5082e-14,2.8038e-16,236.7,6149.5,sn2005am-20050309.25-fast_corrected.flm
2006X,116.30,0.00520,9.2428e-15,7.9476e-17,272.0,6085.7,sn2006X-20060224.36-fast_corrected.flm
2007bm,16.05,0.00620,6.2782e-16,3.9124e-17,160.2,6337.1,sn2007bm-20070619.18-fast_corrected.flm
2007ci,2.92,0.01800,4.2555e-17,1.4554e-17,73.5,6249.8,sn2007ci-20070612.19-fast_corrected.flm
2002jy,19.10,0.01960,2.6458e-13,1.3850e-14,198.0,6271.5,sn2002jy-20030103.12-fast_corrected.flm
1999aa,6.47,0.01440,5.8254e-16,9.0009e-17,148.5,6204.5,sn1999aa-19990216.24-fast_corrected.flm
1998bu,59.52,0.00290,3.3351e-14,5.6036e-16,183.0,6162.0,sn1998bu-19980602.20-fast_corrected.flm
2007co,20.31,0.02700,6.5256e-16,3.2123e-17,245.5,6297.9,sn2007co-20070620.34-fast_corrected.flm
1994ae,84.47,0.00430,8.9138e-15,1.0552e-16,219.0,6165.1,sn1994ae-19941209.50-fast_corrected.flm
2003du,23.71,0.00640,1.3663e-14,5.7636e-16,181.5,6193.5,sn2003du-20030526.27-fast_corrected.flm
2007bc,7.14,0.02080,9.2323e-17,1.2927e-17,4.4,6299.9,sn2007bc-20070610.18-fast_corrected.flm
2006H,inf,0.01400,1.0015e-16,nan,126.4,6271.8,sn2006H-20060203.12-fast_corrected.flm
2001bf,29.88,0.01560,3.0804e-15,1.0310e-16,237.0,6250.5,sn2001bf-20010524.44-fast_corrected.flm
2001V,33.90,0.01510,1.7745e-15,5.2346e-17,196.5,6226.5,sn2001V-20010318.47-fast_corrected.flm
1997do,90.08,0.01010,4.0789e-15,4.5280e-17,226.5,6175.5,sn1997do-19971122.45-fast_corrected.flm
1998bp,41.50,0.01050,6.0616e-15,1.4608e-16,253.5,6195.0,sn1998bp-19980502.47-fast_corrected.flm
2006gr,1.12,0.03460,1.3299e-17,1.1915e-17,111.7,6326.4,sn2006gr-20061023.18-fast_corrected.flm
2001V,13.43,0.01510,1.2796e-15,9.5281e-17,163.5,6378.0,sn2001V-20010426.29-fast_corrected.flm
2003W,0.77,0.02010,6.0278e-17,7.8032e-17,90.0,6171.0,sn2003W-20030209.35-fast_corrected.flm
2005am,2.66,0.00840,1.5463e-16,5.8202e-17,13.2,6142.8,sn2005am-20050517.14-fast_corrected.flm
2004at,35.58,0.02230,2.7498e-15,7.7282e-17,247.5,6277.5,sn2004at-20040328.20-fast_corrected.flm
2007bc,21.41,0.02080,7.2025e-16,3.3636e-17,189.6,6267.5,sn2007bc-20070416.21-fast_corrected.flm
1999gh,10.78,0.00770,2.1050e-16,1.9531e-17,252.0,6424.5,sn1999gh-20000205.33-fast_corrected.flm
2007fb,16.10,0.01800,6.7232e-16,4.1772e-17,191.1,6230.2,sn2007fb-20070718.48-fast_corrected.flm
2002de,6.86,0.02800,4.8105e-16,7.0093e-17,157.5,6292.5,sn2002de-20020603.33-fast_corrected.flm
1997cn,5.28,0.01680,1.2916e-16,2.4470e-17,85.3,6301.9,sn1997cn-19970605.30-fast_corrected.flm
1999gp,3.76,0.02670,9.6264e-17,2.5579e-17,52.5,6385.5,sn1999gp-20000227.12-fast_corrected.flm
1998dm,38.98,0.00650,2.8286e-15,7.2567e-17,213.0,6177.0,sn1998dm-19980913.43-fast_corrected.flm
2003cg,35.44,0.00410,1.8785e-15,5.3004e-17,249.0,6145.5,sn2003cg-20030329.29-fast_corrected.flm
2005cf,69.51,0.00650,1.2302e-14,1.7698e-16,236.7,6183.0,sn2005cf-20050616.19-fast_corrected.flm
2005eq,6.21,0.02900,1.0495e-16,1.6907e-17,26.5,6329.2,sn2005eq-20051107.38-fast_corrected.flm
2006X,18.82,0.00520,1.6298e-15,8.6578e-17,252.8,6106.5,sn2006X-20060321.30-fast_corrected.flm
2003ch,2.56,0.02500,1.7801e-16,6.9633e-17,9.0,6247.5,sn2003ch-20030410.17-fast_corrected.flm
1998de,8.10,0.01670,4.8728e-16,6.0129e-17,216.0,6180.0,sn1998de-19980729.50-fast_corrected.flm
1998bu,183.74,0.00290,6.2295e-14,3.3904e-16,252.0,6139.5,sn1998bu-19980516.15-fast_corrected.flm
2005eq,7.35,0.02900,1.7640e-16,2.4015e-17,151.4,6300.1,sn2005eq-20051005.41-fast_corrected.flm
2003it,19.78,0.02510,5.6079e-16,2.8346e-17,243.0,6274.5,sn2003it-20031029.21-fast_corrected.flm
2002de,3.11,0.02800,1.9984e-16,6.4217e-17,70.5,6262.5,sn2002de-20020602.24-fast_corrected.flm
1995al,47.98,0.00510,9.5799e-15,1.9968e-16,233.7,6154.9,sn1995al-19951127.52-fast_corrected.flm
1996X,14.42,0.00680,4.0259e-15,2.7918e-16,199.9,6337.2,sn1996X-19960606.19-fast_corrected.flm
2003fa,7.97,0.04040,2.0064e-16,2.5180e-17,126.0,6385.5,sn2003fa-20030630.22-fast_corrected.flm
1998es,10.52,0.01060,1.0080e-15,9.5852e-17,175.5,6193.5,sn1998es-19981119.28-fast_corrected.flm
2006ac,21.55,0.02270,6.1838e-16,2.8698e-17,214.6,6219.7,sn2006ac-20060228.36-fast_corrected.flm
2002fk,13.22,0.00750,4.4155e-16,3.3413e-17,187.5,6367.5,sn2002fk-20030106.16-fast_corrected.flm
1994ae,24.48,0.00430,6.5630e-16,2.6810e-17,230.8,6359.1,sn1994ae-19950224.33-fast_corrected.flm
2007bc,18.15,0.02080,7.3790e-16,4.0654e-17,174.9,6278.3,sn2007bc-20070417.36-fast_corrected.flm
2008Z,6.83,0.02100,2.6519e-16,3.8821e-17,261.7,6218.0,sn2008Z-20080209.31-fast_corrected.flm
2001fe,19.10,0.01340,9.6795e-16,5.0688e-17,216.0,6370.5,sn2001fe-20011220.52-fast_corrected.flm
1999ej,42.86,0.01370,3.8510e-15,8.9853e-17,249.0,6219.0,sn1999ej-19991102.20-fast_corrected.flm
2007le,5.45,0.00680,5.7032e-13,1.0469e-13,183.8,6088.7,sn2007le-20071015.28-fast_corrected.flm
2001en,20.52,0.01640,1.0405e-15,5.0719e-17,228.0,6213.0,sn2001en-20011024.25-fast_corrected.flm
2006ac,2.95,0.02270,9.7201e-17,3.2926e-17,25.0,6290.2,sn2006ac-20060321.35-fast_corrected.flm
2004at,7.22,0.02230,4.3666e-16,6.0481e-17,187.5,6238.5,sn2004at-20040319.24-fast_corrected.flm
1999dq,15.12,0.01410,5.5800e-16,3.6896e-17,213.0,6406.5,sn1999dq-19991112.31-fast_corrected.flm
1999gh,35.41,0.00770,2.5790e-15,7.2844e-17,243.0,6147.0,sn1999gh-19991206.53-fast_corrected.flm
2007co,18.25,0.02700,5.9141e-16,3.2403e-17,244.0,6286.2,sn2007co-20070621.33-fast_corrected.flm
2005cf,13.16,0.00650,6.1142e-16,4.6478e-17,79.4,6210.4,sn2005cf-20050712.18-fast_corrected.flm
2000fa,20.47,0.02130,7.6400e-16,3.7317e-17,222.0,6253.5,sn2000fa-20001216.36-fast_corrected.flm
2008Q,99.67,0.00810,1.8450e-14,1.8512e-16,252.8,6165.1,sn2008Q-20080209.09-fast_corrected.flm
2005el,43.02,0.01480,1.1206e-14,2.6048e-16,269.0,6226.6,sn2005el-20051005.49-fast_corrected.flm
